id,Week,item_id,Maincategory,Subcategory,search_volume
2023-09-032,2023-09-03,2,Vegetables,Knollen & wortelgewassen,10
2023-09-102,2023-09-10,2,Vegetables,Knollen & wortelgewassen,8
2023-09-172,2023-09-17,2,Vegetables,Knollen & wortelgewassen,17
2023-09-242,2023-09-24,2,Vegetables,Knollen & wortelgewassen,31
2023-10-012,2023-10-01,2,Vegetables,Knollen & wortelgewassen,29
2023-10-082,2023-10-08,2,Vegetables,Knollen & wortelgewassen,29
2023-10-152,2023-10-15,2,Vegetables,Knollen & wortelgewassen,32
2023-10-222,2023-10-22,2,Vegetables,Knollen & wortelgewassen,26
2023-10-292,2023-10-29,2,Vegetables,Knollen & wortelgewassen,35
2023-11-052,2023-11-05,2,Vegetables,Knollen & wortelgewassen,53
2023-11-122,2023-11-12,2,Vegetables,Knollen & wortelgewassen,59
2023-11-192,2023-11-19,2,Vegetables,Knollen & wortelgewassen,87
2023-11-262,2023-11-26,2,Vegetables,Knollen & wortelgewassen,50
2023-12-032,2023-12-03,2,Vegetables,Knollen & wortelgewassen,51
2023-12-102,2023-12-10,2,Vegetables,Knollen & wortelgewassen,47
2023-12-172,2023-12-17,2,Vegetables,Knollen & wortelgewassen,70
2023-12-242,2023-12-24,2,Vegetables,Knollen & wortelgewassen,66
2023-12-312,2023-12-31,2,Vegetables,Knollen & wortelgewassen,49
2024-01-072,2024-01-07,2,Vegetables,Knollen & wortelgewassen,33
2024-01-142,2024-01-14,2,Vegetables,Knollen & wortelgewassen,31
2024-01-212,2024-01-21,2,Vegetables,Knollen & wortelgewassen,38
2024-01-282,2024-01-28,2,Vegetables,Knollen & wortelgewassen,40
2024-02-042,2024-02-04,2,Vegetables,Knollen & wortelgewassen,43
2024-02-112,2024-02-11,2,Vegetables,Knollen & wortelgewassen,43
2024-02-182,2024-02-18,2,Vegetables,Knollen & wortelgewassen,58
2024-02-252,2024-02-25,2,Vegetables,Knollen & wortelgewassen,42
2024-03-032,2024-03-03,2,Vegetables,Knollen & wortelgewassen,35
2024-03-102,2024-03-10,2,Vegetables,Knollen & wortelgewassen,42
2024-03-172,2024-03-17,2,Vegetables,Knollen & wortelgewassen,29
2024-03-242,2024-03-24,2,Vegetables,Knollen & wortelgewassen,34
2024-03-312,2024-03-31,2,Vegetables,Knollen & wortelgewassen,26
2024-04-072,2024-04-07,2,Vegetables,Knollen & wortelgewassen,23
2024-04-142,2024-04-14,2,Vegetables,Knollen & wortelgewassen,15
2024-04-212,2024-04-21,2,Vegetables,Knollen & wortelgewassen,17
2024-04-282,2024-04-28,2,Vegetables,Knollen & wortelgewassen,20
2024-05-052,2024-05-05,2,Vegetables,Knollen & wortelgewassen,16
2024-05-122,2024-05-12,2,Vegetables,Knollen & wortelgewassen,27
2024-05-192,2024-05-19,2,Vegetables,Knollen & wortelgewassen,18
2024-05-262,2024-05-26,2,Vegetables,Knollen & wortelgewassen,12
2024-06-022,2024-06-02,2,Vegetables,Knollen & wortelgewassen,12
2024-06-092,2024-06-09,2,Vegetables,Knollen & wortelgewassen,7
2024-06-162,2024-06-16,2,Vegetables,Knollen & wortelgewassen,14
2024-06-232,2024-06-23,2,Vegetables,Knollen & wortelgewassen,0
2024-06-302,2024-06-30,2,Vegetables,Knollen & wortelgewassen,9
2024-07-072,2024-07-07,2,Vegetables,Knollen & wortelgewassen,0
2024-07-142,2024-07-14,2,Vegetables,Knollen & wortelgewassen,11
2024-07-212,2024-07-21,2,Vegetables,Knollen & wortelgewassen,0
2024-07-282,2024-07-28,2,Vegetables,Knollen & wortelgewassen,17
2024-08-042,2024-08-04,2,Vegetables,Knollen & wortelgewassen,0
2024-08-112,2024-08-11,2,Vegetables,Knollen & wortelgewassen,0
2024-08-182,2024-08-18,2,Vegetables,Knollen & wortelgewassen,16
2024-08-252,2024-08-25,2,Vegetables,Knollen & wortelgewassen,0
2024-09-012,2024-09-01,2,Vegetables,Knollen & wortelgewassen,20
2024-09-082,2024-09-08,2,Vegetables,Knollen & wortelgewassen,14
2024-09-152,2024-09-15,2,Vegetables,Knollen & wortelgewassen,12
2024-09-222,2024-09-22,2,Vegetables,Knollen & wortelgewassen,14
2024-09-292,2024-09-29,2,Vegetables,Knollen & wortelgewassen,51
2024-10-062,2024-10-06,2,Vegetables,Knollen & wortelgewassen,25
2024-10-132,2024-10-13,2,Vegetables,Knollen & wortelgewassen,42
2024-10-202,2024-10-20,2,Vegetables,Knollen & wortelgewassen,30
2024-10-272,2024-10-27,2,Vegetables,Knollen & wortelgewassen,18
2024-11-032,2024-11-03,2,Vegetables,Knollen & wortelgewassen,31
2024-11-102,2024-11-10,2,Vegetables,Knollen & wortelgewassen,51
2024-11-172,2024-11-17,2,Vegetables,Knollen & wortelgewassen,37
2024-11-242,2024-11-24,2,Vegetables,Knollen & wortelgewassen,40
2024-12-012,2024-12-01,2,Vegetables,Knollen & wortelgewassen,41
2024-12-082,2024-12-08,2,Vegetables,Knollen & wortelgewassen,43
2024-12-152,2024-12-15,2,Vegetables,Knollen & wortelgewassen,70
2024-12-222,2024-12-22,2,Vegetables,Knollen & wortelgewassen,63
2024-12-292,2024-12-29,2,Vegetables,Knollen & wortelgewassen,46
2025-01-052,2025-01-05,2,Vegetables,Knollen & wortelgewassen,33
2025-01-122,2025-01-12,2,Vegetables,Knollen & wortelgewassen,60
2025-01-192,2025-01-19,2,Vegetables,Knollen & wortelgewassen,33
2025-01-262,2025-01-26,2,Vegetables,Knollen & wortelgewassen,57
2025-02-022,2025-02-02,2,Vegetables,Knollen & wortelgewassen,50
2025-02-092,2025-02-09,2,Vegetables,Knollen & wortelgewassen,41
2025-02-162,2025-02-16,2,Vegetables,Knollen & wortelgewassen,34
2025-02-232,2025-02-23,2,Vegetables,Knollen & wortelgewassen,31
2025-03-022,2025-03-02,2,Vegetables,Knollen & wortelgewassen,32
2025-03-092,2025-03-09,2,Vegetables,Knollen & wortelgewassen,35
2025-03-162,2025-03-16,2,Vegetables,Knollen & wortelgewassen,34
2025-03-232,2025-03-23,2,Vegetables,Knollen & wortelgewassen,29
2025-03-302,2025-03-30,2,Vegetables,Knollen & wortelgewassen,22
2025-04-062,2025-04-06,2,Vegetables,Knollen & wortelgewassen,15
2025-04-132,2025-04-13,2,Vegetables,Knollen & wortelgewassen,12
2025-04-202,2025-04-20,2,Vegetables,Knollen & wortelgewassen,18
2025-04-272,2025-04-27,2,Vegetables,Knollen & wortelgewassen,14
2025-05-042,2025-05-04,2,Vegetables,Knollen & wortelgewassen,18
2025-05-112,2025-05-11,2,Vegetables,Knollen & wortelgewassen,12
2025-05-182,2025-05-18,2,Vegetables,Knollen & wortelgewassen,13
2025-05-252,2025-05-25,2,Vegetables,Knollen & wortelgewassen,0
2025-06-012,2025-06-01,2,Vegetables,Knollen & wortelgewassen,12
2025-06-082,2025-06-08,2,Vegetables,Knollen & wortelgewassen,0
2025-06-152,2025-06-15,2,Vegetables,Knollen & wortelgewassen,0
2025-06-222,2025-06-22,2,Vegetables,Knollen & wortelgewassen,11
2025-06-292,2025-06-29,2,Vegetables,Knollen & wortelgewassen,0
2020-12-273,2020-12-27,3,Vegetables,Knollen & wortelgewassen,53
2021-01-033,2021-01-03,3,Vegetables,Knollen & wortelgewassen,59
2021-01-103,2021-01-10,3,Vegetables,Knollen & wortelgewassen,53
2021-01-173,2021-01-17,3,Vegetables,Knollen & wortelgewassen,44
2021-01-243,2021-01-24,3,Vegetables,Knollen & wortelgewassen,66
2021-01-313,2021-01-31,3,Vegetables,Knollen & wortelgewassen,63
2021-02-073,2021-02-07,3,Vegetables,Knollen & wortelgewassen,66
2021-02-143,2021-02-14,3,Vegetables,Knollen & wortelgewassen,57
2021-02-213,2021-02-21,3,Vegetables,Knollen & wortelgewassen,48
2021-02-283,2021-02-28,3,Vegetables,Knollen & wortelgewassen,50
2021-03-073,2021-03-07,3,Vegetables,Knollen & wortelgewassen,33
2021-03-143,2021-03-14,3,Vegetables,Knollen & wortelgewassen,38
2021-03-213,2021-03-21,3,Vegetables,Knollen & wortelgewassen,27
2021-03-283,2021-03-28,3,Vegetables,Knollen & wortelgewassen,29
2021-04-043,2021-04-04,3,Vegetables,Knollen & wortelgewassen,22
2021-04-113,2021-04-11,3,Vegetables,Knollen & wortelgewassen,25
2021-04-183,2021-04-18,3,Vegetables,Knollen & wortelgewassen,19
2021-04-253,2021-04-25,3,Vegetables,Knollen & wortelgewassen,21
2021-05-023,2021-05-02,3,Vegetables,Knollen & wortelgewassen,19
2021-05-093,2021-05-09,3,Vegetables,Knollen & wortelgewassen,14
2021-05-163,2021-05-16,3,Vegetables,Knollen & wortelgewassen,15
2021-05-233,2021-05-23,3,Vegetables,Knollen & wortelgewassen,15
2021-05-303,2021-05-30,3,Vegetables,Knollen & wortelgewassen,12
2021-06-063,2021-06-06,3,Vegetables,Knollen & wortelgewassen,8
2021-06-133,2021-06-13,3,Vegetables,Knollen & wortelgewassen,7
2021-06-203,2021-06-20,3,Vegetables,Knollen & wortelgewassen,9
2021-06-273,2021-06-27,3,Vegetables,Knollen & wortelgewassen,8
2021-07-043,2021-07-04,3,Vegetables,Knollen & wortelgewassen,8
2021-07-113,2021-07-11,3,Vegetables,Knollen & wortelgewassen,10
2021-07-183,2021-07-18,3,Vegetables,Knollen & wortelgewassen,9
2021-07-253,2021-07-25,3,Vegetables,Knollen & wortelgewassen,9
2021-08-013,2021-08-01,3,Vegetables,Knollen & wortelgewassen,9
2021-08-083,2021-08-08,3,Vegetables,Knollen & wortelgewassen,5
2021-08-153,2021-08-15,3,Vegetables,Knollen & wortelgewassen,10
2021-08-223,2021-08-22,3,Vegetables,Knollen & wortelgewassen,11
2021-08-293,2021-08-29,3,Vegetables,Knollen & wortelgewassen,12
2021-09-053,2021-09-05,3,Vegetables,Knollen & wortelgewassen,8
2021-09-123,2021-09-12,3,Vegetables,Knollen & wortelgewassen,13
2021-09-193,2021-09-19,3,Vegetables,Knollen & wortelgewassen,16
2021-09-263,2021-09-26,3,Vegetables,Knollen & wortelgewassen,22
2021-10-033,2021-10-03,3,Vegetables,Knollen & wortelgewassen,29
2021-10-103,2021-10-10,3,Vegetables,Knollen & wortelgewassen,27
2021-10-173,2021-10-17,3,Vegetables,Knollen & wortelgewassen,33
2021-10-243,2021-10-24,3,Vegetables,Knollen & wortelgewassen,38
2021-10-313,2021-10-31,3,Vegetables,Knollen & wortelgewassen,46
2021-11-073,2021-11-07,3,Vegetables,Knollen & wortelgewassen,51
2021-11-143,2021-11-14,3,Vegetables,Knollen & wortelgewassen,43
2021-11-213,2021-11-21,3,Vegetables,Knollen & wortelgewassen,42
2021-11-283,2021-11-28,3,Vegetables,Knollen & wortelgewassen,43
2021-12-053,2021-12-05,3,Vegetables,Knollen & wortelgewassen,46
2021-12-123,2021-12-12,3,Vegetables,Knollen & wortelgewassen,46
2021-12-193,2021-12-19,3,Vegetables,Knollen & wortelgewassen,93
2021-12-263,2021-12-26,3,Vegetables,Knollen & wortelgewassen,39
2022-01-023,2022-01-02,3,Vegetables,Knollen & wortelgewassen,62
2022-01-093,2022-01-09,3,Vegetables,Knollen & wortelgewassen,59
2022-01-163,2022-01-16,3,Vegetables,Knollen & wortelgewassen,54
2022-01-233,2022-01-23,3,Vegetables,Knollen & wortelgewassen,52
2022-01-303,2022-01-30,3,Vegetables,Knollen & wortelgewassen,44
2022-02-063,2022-02-06,3,Vegetables,Knollen & wortelgewassen,51
2022-02-133,2022-02-13,3,Vegetables,Knollen & wortelgewassen,43
2022-02-203,2022-02-20,3,Vegetables,Knollen & wortelgewassen,35
2022-02-273,2022-02-27,3,Vegetables,Knollen & wortelgewassen,34
2022-03-063,2022-03-06,3,Vegetables,Knollen & wortelgewassen,31
2022-03-133,2022-03-13,3,Vegetables,Knollen & wortelgewassen,28
2022-03-203,2022-03-20,3,Vegetables,Knollen & wortelgewassen,24
2022-03-273,2022-03-27,3,Vegetables,Knollen & wortelgewassen,21
2022-04-033,2022-04-03,3,Vegetables,Knollen & wortelgewassen,19
2022-04-103,2022-04-10,3,Vegetables,Knollen & wortelgewassen,20
2022-04-173,2022-04-17,3,Vegetables,Knollen & wortelgewassen,14
2022-04-243,2022-04-24,3,Vegetables,Knollen & wortelgewassen,19
2022-05-013,2022-05-01,3,Vegetables,Knollen & wortelgewassen,16
2022-05-083,2022-05-08,3,Vegetables,Knollen & wortelgewassen,11
2022-05-153,2022-05-15,3,Vegetables,Knollen & wortelgewassen,14
2022-05-223,2022-05-22,3,Vegetables,Knollen & wortelgewassen,13
2022-05-293,2022-05-29,3,Vegetables,Knollen & wortelgewassen,11
2022-06-053,2022-06-05,3,Vegetables,Knollen & wortelgewassen,13
2022-06-123,2022-06-12,3,Vegetables,Knollen & wortelgewassen,11
2022-06-193,2022-06-19,3,Vegetables,Knollen & wortelgewassen,11
2022-06-263,2022-06-26,3,Vegetables,Knollen & wortelgewassen,10
2022-07-033,2022-07-03,3,Vegetables,Knollen & wortelgewassen,7
2022-07-103,2022-07-10,3,Vegetables,Knollen & wortelgewassen,11
2022-07-173,2022-07-17,3,Vegetables,Knollen & wortelgewassen,10
2022-07-243,2022-07-24,3,Vegetables,Knollen & wortelgewassen,11
2022-07-313,2022-07-31,3,Vegetables,Knollen & wortelgewassen,11
2022-08-073,2022-08-07,3,Vegetables,Knollen & wortelgewassen,11
2022-08-143,2022-08-14,3,Vegetables,Knollen & wortelgewassen,9
2022-08-213,2022-08-21,3,Vegetables,Knollen & wortelgewassen,9
2022-08-283,2022-08-28,3,Vegetables,Knollen & wortelgewassen,10
2022-09-043,2022-09-04,3,Vegetables,Knollen & wortelgewassen,12
2022-09-113,2022-09-11,3,Vegetables,Knollen & wortelgewassen,18
2022-09-183,2022-09-18,3,Vegetables,Knollen & wortelgewassen,20
2022-09-253,2022-09-25,3,Vegetables,Knollen & wortelgewassen,31
2022-10-023,2022-10-02,3,Vegetables,Knollen & wortelgewassen,42
2022-10-093,2022-10-09,3,Vegetables,Knollen & wortelgewassen,46
2022-10-163,2022-10-16,3,Vegetables,Knollen & wortelgewassen,41
2022-10-233,2022-10-23,3,Vegetables,Knollen & wortelgewassen,37
2022-10-303,2022-10-30,3,Vegetables,Knollen & wortelgewassen,48
2022-11-063,2022-11-06,3,Vegetables,Knollen & wortelgewassen,42
2022-11-133,2022-11-13,3,Vegetables,Knollen & wortelgewassen,51
2022-11-203,2022-11-20,3,Vegetables,Knollen & wortelgewassen,48
2022-11-273,2022-11-27,3,Vegetables,Knollen & wortelgewassen,47
2022-12-043,2022-12-04,3,Vegetables,Knollen & wortelgewassen,50
2022-12-113,2022-12-11,3,Vegetables,Knollen & wortelgewassen,61
2022-12-183,2022-12-18,3,Vegetables,Knollen & wortelgewassen,100
2022-12-253,2022-12-25,3,Vegetables,Knollen & wortelgewassen,74
2023-01-013,2023-01-01,3,Vegetables,Knollen & wortelgewassen,58
2023-01-083,2023-01-08,3,Vegetables,Knollen & wortelgewassen,51
2023-01-153,2023-01-15,3,Vegetables,Knollen & wortelgewassen,51
2023-01-223,2023-01-22,3,Vegetables,Knollen & wortelgewassen,52
2023-01-293,2023-01-29,3,Vegetables,Knollen & wortelgewassen,54
2023-02-053,2023-02-05,3,Vegetables,Knollen & wortelgewassen,40
2023-02-123,2023-02-12,3,Vegetables,Knollen & wortelgewassen,55
2023-02-193,2023-02-19,3,Vegetables,Knollen & wortelgewassen,58
2023-02-263,2023-02-26,3,Vegetables,Knollen & wortelgewassen,47
2023-03-053,2023-03-05,3,Vegetables,Knollen & wortelgewassen,42
2023-03-123,2023-03-12,3,Vegetables,Knollen & wortelgewassen,43
2023-03-193,2023-03-19,3,Vegetables,Knollen & wortelgewassen,35
2023-03-263,2023-03-26,3,Vegetables,Knollen & wortelgewassen,27
2023-04-023,2023-04-02,3,Vegetables,Knollen & wortelgewassen,26
2023-04-093,2023-04-09,3,Vegetables,Knollen & wortelgewassen,18
2023-04-163,2023-04-16,3,Vegetables,Knollen & wortelgewassen,21
2023-04-233,2023-04-23,3,Vegetables,Knollen & wortelgewassen,17
2023-04-303,2023-04-30,3,Vegetables,Knollen & wortelgewassen,15
2023-05-073,2023-05-07,3,Vegetables,Knollen & wortelgewassen,18
2023-05-143,2023-05-14,3,Vegetables,Knollen & wortelgewassen,13
2023-05-213,2023-05-21,3,Vegetables,Knollen & wortelgewassen,11
2023-05-283,2023-05-28,3,Vegetables,Knollen & wortelgewassen,14
2023-06-043,2023-06-04,3,Vegetables,Knollen & wortelgewassen,12
2023-06-113,2023-06-11,3,Vegetables,Knollen & wortelgewassen,11
2023-06-183,2023-06-18,3,Vegetables,Knollen & wortelgewassen,11
2023-06-253,2023-06-25,3,Vegetables,Knollen & wortelgewassen,11
2023-07-023,2023-07-02,3,Vegetables,Knollen & wortelgewassen,8
2023-07-093,2023-07-09,3,Vegetables,Knollen & wortelgewassen,11
2023-07-163,2023-07-16,3,Vegetables,Knollen & wortelgewassen,9
2023-07-233,2023-07-23,3,Vegetables,Knollen & wortelgewassen,11
2023-07-303,2023-07-30,3,Vegetables,Knollen & wortelgewassen,13
2023-08-063,2023-08-06,3,Vegetables,Knollen & wortelgewassen,9
2023-08-133,2023-08-13,3,Vegetables,Knollen & wortelgewassen,15
2023-08-203,2023-08-20,3,Vegetables,Knollen & wortelgewassen,11
2023-08-273,2023-08-27,3,Vegetables,Knollen & wortelgewassen,14
2023-09-033,2023-09-03,3,Vegetables,Knollen & wortelgewassen,13
2023-09-103,2023-09-10,3,Vegetables,Knollen & wortelgewassen,13
2023-09-173,2023-09-17,3,Vegetables,Knollen & wortelgewassen,22
2023-09-243,2023-09-24,3,Vegetables,Knollen & wortelgewassen,18
2023-10-013,2023-10-01,3,Vegetables,Knollen & wortelgewassen,25
2023-10-083,2023-10-08,3,Vegetables,Knollen & wortelgewassen,33
2023-10-153,2023-10-15,3,Vegetables,Knollen & wortelgewassen,38
2023-10-223,2023-10-22,3,Vegetables,Knollen & wortelgewassen,44
2023-10-293,2023-10-29,3,Vegetables,Knollen & wortelgewassen,52
2023-11-053,2023-11-05,3,Vegetables,Knollen & wortelgewassen,49
2023-11-123,2023-11-12,3,Vegetables,Knollen & wortelgewassen,42
2023-11-193,2023-11-19,3,Vegetables,Knollen & wortelgewassen,64
2023-11-263,2023-11-26,3,Vegetables,Knollen & wortelgewassen,72
2023-12-033,2023-12-03,3,Vegetables,Knollen & wortelgewassen,55
2023-12-103,2023-12-10,3,Vegetables,Knollen & wortelgewassen,70
2023-12-173,2023-12-17,3,Vegetables,Knollen & wortelgewassen,94
2023-12-243,2023-12-24,3,Vegetables,Knollen & wortelgewassen,93
2023-12-313,2023-12-31,3,Vegetables,Knollen & wortelgewassen,55
2024-01-073,2024-01-07,3,Vegetables,Knollen & wortelgewassen,60
2024-01-143,2024-01-14,3,Vegetables,Knollen & wortelgewassen,54
2024-01-213,2024-01-21,3,Vegetables,Knollen & wortelgewassen,57
2024-01-283,2024-01-28,3,Vegetables,Knollen & wortelgewassen,55
2024-02-043,2024-02-04,3,Vegetables,Knollen & wortelgewassen,45
2024-02-113,2024-02-11,3,Vegetables,Knollen & wortelgewassen,29
2024-02-183,2024-02-18,3,Vegetables,Knollen & wortelgewassen,34
2024-02-253,2024-02-25,3,Vegetables,Knollen & wortelgewassen,33
2024-03-033,2024-03-03,3,Vegetables,Knollen & wortelgewassen,26
2024-03-103,2024-03-10,3,Vegetables,Knollen & wortelgewassen,24
2024-03-173,2024-03-17,3,Vegetables,Knollen & wortelgewassen,29
2024-03-243,2024-03-24,3,Vegetables,Knollen & wortelgewassen,31
2024-03-313,2024-03-31,3,Vegetables,Knollen & wortelgewassen,21
2024-04-073,2024-04-07,3,Vegetables,Knollen & wortelgewassen,22
2024-04-143,2024-04-14,3,Vegetables,Knollen & wortelgewassen,23
2024-04-213,2024-04-21,3,Vegetables,Knollen & wortelgewassen,15
2024-04-283,2024-04-28,3,Vegetables,Knollen & wortelgewassen,14
2024-05-053,2024-05-05,3,Vegetables,Knollen & wortelgewassen,14
2024-05-123,2024-05-12,3,Vegetables,Knollen & wortelgewassen,15
2024-05-193,2024-05-19,3,Vegetables,Knollen & wortelgewassen,13
2024-05-263,2024-05-26,3,Vegetables,Knollen & wortelgewassen,15
2024-06-023,2024-06-02,3,Vegetables,Knollen & wortelgewassen,12
2024-06-093,2024-06-09,3,Vegetables,Knollen & wortelgewassen,11
2024-06-163,2024-06-16,3,Vegetables,Knollen & wortelgewassen,11
2024-06-233,2024-06-23,3,Vegetables,Knollen & wortelgewassen,7
2024-06-303,2024-06-30,3,Vegetables,Knollen & wortelgewassen,9
2024-07-073,2024-07-07,3,Vegetables,Knollen & wortelgewassen,11
2024-07-143,2024-07-14,3,Vegetables,Knollen & wortelgewassen,6
2024-07-213,2024-07-21,3,Vegetables,Knollen & wortelgewassen,9
2024-07-283,2024-07-28,3,Vegetables,Knollen & wortelgewassen,11
2024-08-043,2024-08-04,3,Vegetables,Knollen & wortelgewassen,6
2024-08-113,2024-08-11,3,Vegetables,Knollen & wortelgewassen,9
2024-08-183,2024-08-18,3,Vegetables,Knollen & wortelgewassen,9
2024-08-253,2024-08-25,3,Vegetables,Knollen & wortelgewassen,8
2024-09-013,2024-09-01,3,Vegetables,Knollen & wortelgewassen,9
2024-09-083,2024-09-08,3,Vegetables,Knollen & wortelgewassen,14
2024-09-153,2024-09-15,3,Vegetables,Knollen & wortelgewassen,17
2024-09-223,2024-09-22,3,Vegetables,Knollen & wortelgewassen,21
2024-09-293,2024-09-29,3,Vegetables,Knollen & wortelgewassen,30
2024-10-063,2024-10-06,3,Vegetables,Knollen & wortelgewassen,33
2024-10-133,2024-10-13,3,Vegetables,Knollen & wortelgewassen,32
2024-10-203,2024-10-20,3,Vegetables,Knollen & wortelgewassen,36
2024-10-273,2024-10-27,3,Vegetables,Knollen & wortelgewassen,42
2024-11-033,2024-11-03,3,Vegetables,Knollen & wortelgewassen,48
2024-11-103,2024-11-10,3,Vegetables,Knollen & wortelgewassen,43
2024-11-173,2024-11-17,3,Vegetables,Knollen & wortelgewassen,42
2024-11-243,2024-11-24,3,Vegetables,Knollen & wortelgewassen,44
2024-12-013,2024-12-01,3,Vegetables,Knollen & wortelgewassen,47
2024-12-083,2024-12-08,3,Vegetables,Knollen & wortelgewassen,48
2024-12-153,2024-12-15,3,Vegetables,Knollen & wortelgewassen,58
2024-12-223,2024-12-22,3,Vegetables,Knollen & wortelgewassen,93
2024-12-293,2024-12-29,3,Vegetables,Knollen & wortelgewassen,42
2025-01-053,2025-01-05,3,Vegetables,Knollen & wortelgewassen,55
2025-01-123,2025-01-12,3,Vegetables,Knollen & wortelgewassen,50
2025-01-193,2025-01-19,3,Vegetables,Knollen & wortelgewassen,42
2025-01-263,2025-01-26,3,Vegetables,Knollen & wortelgewassen,49
2025-02-023,2025-02-02,3,Vegetables,Knollen & wortelgewassen,47
2025-02-093,2025-02-09,3,Vegetables,Knollen & wortelgewassen,30
2025-02-163,2025-02-16,3,Vegetables,Knollen & wortelgewassen,36
2025-02-233,2025-02-23,3,Vegetables,Knollen & wortelgewassen,27
2025-03-023,2025-03-02,3,Vegetables,Knollen & wortelgewassen,24
2025-03-093,2025-03-09,3,Vegetables,Knollen & wortelgewassen,27
2025-03-163,2025-03-16,3,Vegetables,Knollen & wortelgewassen,22
2025-03-233,2025-03-23,3,Vegetables,Knollen & wortelgewassen,19
2025-03-303,2025-03-30,3,Vegetables,Knollen & wortelgewassen,18
2025-04-063,2025-04-06,3,Vegetables,Knollen & wortelgewassen,16
2025-04-133,2025-04-13,3,Vegetables,Knollen & wortelgewassen,13
2025-04-203,2025-04-20,3,Vegetables,Knollen & wortelgewassen,11
2025-04-273,2025-04-27,3,Vegetables,Knollen & wortelgewassen,11
2025-05-043,2025-05-04,3,Vegetables,Knollen & wortelgewassen,11
2025-05-113,2025-05-11,3,Vegetables,Knollen & wortelgewassen,11
2025-05-183,2025-05-18,3,Vegetables,Knollen & wortelgewassen,12
2025-05-253,2025-05-25,3,Vegetables,Knollen & wortelgewassen,7
2025-06-013,2025-06-01,3,Vegetables,Knollen & wortelgewassen,9
